Trace
Swept SA
A.16.09,N9010A
2465970000,-110.003486633301
2465980000,-96.9180526733398
2465990000,-99.5206604003906
2466000000,-91.0795211791992
2466010000,-110.373588562012
2466020000,-91.9228668212891
2466030000,-113.818519592285
2466040000,-93.4530792236328
2466050000,-110.268432617188
2466060000,-91.5822067260742
2466070000,-105.921394348145
2466080000,-94.1141510009766
2466090000,-95.9368743896484
2466100000,-91.3985443115234
2466110000,-100.749580383301
2466120000,-90.4406585693359
2466130000,-106.34642791748
2466140000,-91.1858749389648
2466150000,-104.336471557617
2466160000,-92.571891784668
2466170000,-101.079902648926
2466180000,-89.0431289672852
2466190000,-104.531661987305
2466200000,-92.8071823120117
2466210000,-105.084037780762
2466220000,-97.887809753418
2466230000,-108.417190551758
2466240000,-87.7369003295898
2466250000,-106.074462890625
2466260000,-92.4822006225586
2466270000,-102.767555236816
2466280000,-91.5669708251953
2466290000,-100.26953125
2466300000,-93.4410552978516
2466310000,-108.799034118652
2466320000,-97.5489654541016
2466330000,-106.164489746094
2466340000,-91.8486633300781
2466350000,-110.207557678223
2466360000,-93.6706924438477
2466370000,-110.027839660645
2466380000,-93.4542846679688
2466390000,-108.891624450684
2466400000,-93.1866836547852
2466410000,-108.33903503418
2466420000,-90.7458343505859
2466430000,-103.821342468262
2466440000,-94.5585174560547
2466450000,-99.6551971435547
2466460000,-92.8292846679688
2466470000,-106.765731811523
2466480000,-91.1717224121094
2466490000,-98.4211730957031
2466500000,-89.1003265380859
2466510000,-106.855117797852
2466520000,-95.9728012084961
2466530000,-104.67024230957
2466540000,-95.0456314086914
2466550000,-118.014686584473
2466560000,-95.2515869140625
2466570000,-109.115516662598
2466580000,-91.3363037109375
2466590000,-114.457237243652
2466600000,-91.9023361206055
2466610000,-106.564056396484
2466620000,-92.9572906494141
2466630000,-112.887031555176
2466640000,-93.8791275024414
2466650000,-110.357437133789
2466660000,-90.5739212036133
2466670000,-102.465110778809
2466680000,-93.0896530151367
2466690000,-106.743675231934
2466700000,-92.8920211791992
2466710000,-102.075813293457
2466720000,-98.4735107421875
2466730000,-109.986709594727
2466740000,-94.3261413574219
2466750000,-111.797645568848
2466760000,-92.6225051879883
2466770000,-102.309722900391
2466780000,-91.037467956543
2466790000,-95.0189361572266
2466800000,-91.0949630737305
2466810000,-112.867744445801
2466820000,-93.7258834838867
2466830000,-111.836479187012
2466840000,-93.4045257568359
2466850000,-101.50724029541
2466860000,-90.3911361694336
2466870000,-106.722679138184
2466880000,-92.7985000610352
2466890000,-102.153800964355
2466900000,-96.1623687744141
2466910000,-99.4774475097656
2466920000,-95.6345291137695
2466930000,-111.716926574707
2466940000,-91.467529296875
2466950000,-113.273590087891
2466960000,-90.4720993041992
2466970000,-106.76439666748
2466980000,-93.0791244506836
2466990000,-97.8148803710938
2467000000,-91.2236099243164
2467010000,-106.294036865234
2467020000,-91.5575561523438
2467030000,-106.374565124512
2467040000,-91.0621337890625
2467050000,-109.973083496094
2467060000,-94.1376037597656
2467070000,-100.673728942871
2467080000,-93.9297256469727
2467090000,-103.441177368164
2467100000,-94.0358581542969
2467110000,-99.8458633422852
2467120000,-92.0002975463867
2467130000,-111.30802154541
2467140000,-89.9886322021484
2467150000,-102.971138000488
2467160000,-97.5957641601563
2467170000,-105.228332519531
2467180000,-91.9116744995117
2467190000,-103.383911132813
2467200000,-89.9170761108398
2467210000,-101.48657989502
2467220000,-91.3918304443359
2467230000,-117.955665588379
2467240000,-95.3529815673828
2467250000,-110.297981262207
2467260000,-93.5119705200195
2467270000,-111.018455505371
2467280000,-92.977294921875
2467290000,-104.75244140625
2467300000,-91.5151290893555
2467310000,-99.8123931884766
2467320000,-93.0342559814453
2467330000,-99.0882949829102
2467340000,-89.4525909423828
2467350000,-106.21418762207
2467360000,-95.7209625244141
2467370000,-104.825401306152
2467380000,-94.4166488647461
2467390000,-108.287399291992
2467400000,-92.201057434082
2467410000,-101.519668579102
2467420000,-96.0333709716797
2467430000,-106.930503845215
2467440000,-94.9730911254883
2467450000,-110.734657287598
2467460000,-91.7557678222656
2467470000,-102.880729675293
2467480000,-93.3149948120117
2467490000,-100.433044433594
2467500000,-93.2692413330078
2467510000,-108.148544311523
2467520000,-93.4854354858398
2467530000,-105.508880615234
2467540000,-93.2784194946289
2467550000,-107.718292236328
2467560000,-93.2480239868164
2467570000,-104.965995788574
2467580000,-89.9436721801758
2467590000,-110.680595397949
2467600000,-96.4142608642578
2467610000,-107.276412963867
2467620000,-94.991340637207
2467630000,-107.007102966309
2467640000,-93.9395980834961
2467650000,-107.614952087402
2467660000,-92.9211273193359
2467670000,-111.482246398926
2467680000,-96.1766357421875
2467690000,-102.488357543945
2467700000,-87.8559646606445
2467710000,-106.652587890625
2467720000,-93.7975387573242
2467730000,-109.724639892578
2467740000,-96.2910842895508
2467750000,-107.838409423828
2467760000,-93.8664398193359
2467770000,-101.540817260742
2467780000,-94.7737808227539
2467790000,-105.490028381348
2467800000,-94.4856948852539
2467810000,-102.509056091309
2467820000,-91.3306655883789
2467830000,-113.953300476074
2467840000,-91.2661437988281
2467850000,-101.764808654785
2467860000,-92.5113677978516
2467870000,-106.525466918945
2467880000,-89.3222045898438
2467890000,-103.079467773438
2467900000,-90.8430328369141
2467910000,-103.27604675293
2467920000,-93.5012588500977
2467930000,-109.649360656738
2467940000,-91.6713409423828
2467950000,-102.155502319336
2467960000,-94.1657409667969
2467970000,-110.567260742188
2467980000,-95.1131820678711
2467990000,-104.082809448242
2468000000,-91.0895309448242
2468010000,-105.996994018555
2468020000,-89.3073959350586
2468030000,-109.108299255371
2468040000,-90.7181549072266
2468050000,-95.6783142089844
2468060000,-89.6297149658203
2468070000,-101.99446105957
2468080000,-92.0712127685547
2468090000,-104.393295288086
2468100000,-91.151725769043
2468110000,-102.540336608887
2468120000,-94.4899978637695
2468130000,-107.549293518066
2468140000,-92.4006881713867
2468150000,-106.422462463379
2468160000,-91.0059280395508
2468170000,-101.723030090332
2468180000,-90.8825302124023
2468190000,-110.890769958496
2468200000,-91.4485626220703
2468210000,-125.750610351563
2468220000,-95.9848098754883
2468230000,-101.735084533691
2468240000,-93.463752746582
2468250000,-98.5792007446289
2468260000,-87.4963760375977
2468270000,-110.516624450684
2468280000,-88.1699142456055
2468290000,-111.430786132813
2468300000,-89.7521820068359
2468310000,-110.130744934082
2468320000,-92.3822479248047
2468330000,-104.134353637695
2468340000,-91.9149856567383
2468350000,-104.788276672363
2468360000,-95.4998550415039
2468370000,-107.778419494629
2468380000,-93.251838684082
2468390000,-100.717163085938
2468400000,-90.4321365356445
2468410000,-100.651786804199
2468420000,-89.2029113769531
2468430000,-110.233360290527
2468440000,-89.6631393432617
2468450000,-98.6976089477539
2468460000,-94.0517730712891
2468470000,-104.767166137695
2468480000,-98.4088363647461
2468490000,-104.217140197754
2468500000,-91.0011596679688
2468510000,-102.925628662109
2468520000,-91.1994400024414
2468530000,-97.1783905029297
2468540000,-91.2782592773438
2468550000,-104.051719665527
2468560000,-91.7606735229492
2468570000,-102.493133544922
2468580000,-92.8275680541992
2468590000,-102.856948852539
2468600000,-93.6401977539063
2468610000,-102.234390258789
2468620000,-92.5381088256836
2468630000,-105.282554626465
2468640000,-90.6962432861328
2468650000,-122.91463470459
2468660000,-90.6948547363281
2468670000,-108.952217102051
2468680000,-90.9980850219727
2468690000,-103.698165893555
2468700000,-87.9599533081055
2468710000,-98.964599609375
2468720000,-91.3741607666016
2468730000,-106.959968566895
2468740000,-93.9922866821289
2468750000,-100.59156036377
2468760000,-95.8757553100586
2468770000,-110.981170654297
2468780000,-92.9084396362305
2468790000,-104.633239746094
2468800000,-91.693717956543
2468810000,-99.907356262207
2468820000,-93.7973251342773
2468830000,-105.423149108887
2468840000,-92.646598815918
2468850000,-99.267204284668
2468860000,-91.3875122070313
2468870000,-106.299240112305
2468880000,-94.5406265258789
2468890000,-106.994964599609
2468900000,-93.3711318969727
2468910000,-102.982406616211
2468920000,-92.100944519043
2468930000,-110.110862731934
2468940000,-95.3359756469727
2468950000,-108.588111877441
2468960000,-92.7577514648438
2468970000,-116.422210693359
2468980000,-92.0635147094727
2468990000,-102.110809326172
2469000000,-89.4059371948242
2469010000,-108.617233276367
2469020000,-93.7928619384766
2469030000,-104.534713745117
2469040000,-95.2881011962891
2469050000,-108.778289794922
2469060000,-93.3984527587891
2469070000,-103.843360900879
2469080000,-92.8927917480469
2469090000,-106.063865661621
2469100000,-94.2984313964844
2469110000,-105.846603393555
2469120000,-94.4574584960938
2469130000,-107.119140625
2469140000,-94.4893493652344
2469150000,-110.735572814941
2469160000,-93.5690078735352
2469170000,-123.077445983887
2469180000,-95.9089660644531
2469190000,-99.3580017089844
2469200000,-94.5415115356445
2469210000,-100.449638366699
2469220000,-93.2508544921875
2469230000,-111.561111450195
2469240000,-93.0608978271484
2469250000,-118.343139648438
2469260000,-93.1994476318359
2469270000,-102.899459838867
2469280000,-94.6596984863281
2469290000,-109.242919921875
2469300000,-90.6659088134766
2469310000,-113.802207946777
2469320000,-91.5391159057617
2469330000,-109.71541595459
2469340000,-92.8210372924805
2469350000,-100.637908935547
2469360000,-92.8222122192383
2469370000,-110.449005126953
2469380000,-92.9675827026367
2469390000,-109.56364440918
2469400000,-92.9977722167969
2469410000,-100.992973327637
2469420000,-90.3845596313477
2469430000,-109.477256774902
2469440000,-93.8158340454102
2469450000,-100.323806762695
2469460000,-93.8477325439453
2469470000,-113.846588134766
2469480000,-93.0033264160156
2469490000,-108.105331420898
2469500000,-95.6777648925781
2469510000,-104.580833435059
2469520000,-91.8077011108398
2469530000,-108.279182434082
2469540000,-89.9692459106445
2469550000,-104.643768310547
2469560000,-91.7400817871094
2469570000,-101.458869934082
2469580000,-93.3522109985352
2469590000,-103.786888122559
2469600000,-93.5777969360352
2469610000,-105.668647766113
2469620000,-90.7743072509766
2469630000,-101.417175292969
2469640000,-91.9657745361328
2469650000,-100.449043273926
2469660000,-93.3961639404297
2469670000,-107.133804321289
2469680000,-95.1089782714844
2469690000,-105.764640808105
2469700000,-95.4872894287109
2469710000,-101.24439239502
2469720000,-92.0344696044922
2469730000,-99.2096939086914
2469740000,-95.7976684570313
2469750000,-101.427635192871
2469760000,-90.1340560913086
2469770000,-108.171272277832
2469780000,-93.5986099243164
2469790000,-105.35498046875
2469800000,-94.9564666748047
2469810000,-110.041404724121
2469820000,-94.8808517456055
2469830000,-103.329986572266
2469840000,-94.6533508300781
2469850000,-103.518882751465
2469860000,-92.6800842285156
2469870000,-120.882179260254
2469880000,-93.7819671630859
2469890000,-107.186836242676
2469900000,-92.984489440918
2469910000,-109.710243225098
2469920000,-92.8781509399414
2469930000,-108.639724731445
2469940000,-94.432258605957
2469950000,-112.301383972168
2469960000,-93.6074829101563
2469970000,-98.6376037597656
2469980000,-88.1281661987305
2469990000,-99.2275314331055
2470000000,-90.5756378173828
2470010000,-111.611213684082
2470020000,-96.8678970336914
2470030000,-105.618232727051
2470040000,-93.8562164306641
2470050000,-106.367721557617
2470060000,-91.4776458740234
2470070000,-107.04638671875
2470080000,-92.8815841674805
2470090000,-102.806861877441
2470100000,-93.5832824707031
2470110000,-108.217697143555
2470120000,-95.0136642456055
2470130000,-105.494415283203
2470140000,-96.7281875610352
2470150000,-107.219177246094
2470160000,-93.7506332397461
2470170000,-97.5350036621094
2470180000,-92.6954727172852
2470190000,-101.897186279297
2470200000,-94.7973709106445
2470210000,-112.895172119141
2470220000,-94.1568984985352
2470230000,-105.723846435547
2470240000,-89.4830627441406
2470250000,-107.801856994629
2470260000,-96.7284164428711
2470270000,-105.233863830566
2470280000,-89.7576065063477
2470290000,-110.554260253906
2470300000,-91.6606979370117
2470310000,-95.5551300048828
2470320000,-92.7915878295898
2470330000,-98.3490295410156
2470340000,-89.9795608520508
2470350000,-111.776245117188
2470360000,-93.3383178710938
2470370000,-107.562316894531
2470380000,-92.0903167724609
2470390000,-104.61888885498
2470400000,-91.1665649414063
2470410000,-103.445129394531
2470420000,-90.4748916625977
2470430000,-102.272216796875
2470440000,-94.0896224975586
2470450000,-98.0898590087891
2470460000,-93.5685958862305
2470470000,-106.597183227539
2470480000,-93.2489471435547
2470490000,-117.578956604004
2470500000,-93.9796600341797
2470510000,-100.089164733887
2470520000,-92.0917205810547
2470530000,-102.575881958008
2470540000,-90.6474761962891
2470550000,-98.8210067749023
2470560000,-91.1384201049805
2470570000,-105.795021057129
2470580000,-93.9809494018555
2470590000,-109.492515563965
2470600000,-92.08447265625
2470610000,-99.1820526123047
2470620000,-90.106086730957
2470630000,-99.0006256103516
2470640000,-91.9639587402344
2470650000,-101.052185058594
2470660000,-96.1273345947266
2470670000,-97.1684722900391
2470680000,-92.4048843383789
2470690000,-106.365226745605
2470700000,-92.9683532714844
2470710000,-110.901473999023
2470720000,-94.1572647094727
2470730000,-109.144081115723
2470740000,-93.5014343261719
2470750000,-103.174995422363
2470760000,-95.9591445922852
2470770000,-106.97061920166
2470780000,-93.5746078491211
2470790000,-108.633087158203
2470800000,-91.3402404785156
2470810000,-104.2314453125
2470820000,-92.1366500854492
2470830000,-110.187522888184
2470840000,-93.7974166870117
2470850000,-112.33975982666
2470860000,-99.133171081543
2470870000,-112.16431427002
2470880000,-91.1973266601563
2470890000,-96.7778015136719
2470900000,-91.0696563720703
2470910000,-111.690544128418
2470920000,-91.6629943847656
2470930000,-105.522651672363
2470940000,-96.7530136108398
2470950000,-103.877891540527
2470960000,-92.2532424926758
2470970000,-111.151397705078
2470980000,-93.0086975097656
2470990000,-104.12427520752
2471000000,-86.158203125
2471010000,-110.330352783203
2471020000,-92.4018249511719
2471030000,-101.494316101074
2471040000,-92.945671081543
2471050000,-96.8708267211914
2471060000,-92.6755065917969
2471070000,-108.900398254395
2471080000,-92.8038177490234
2471090000,-99.1590576171875
2471100000,-90.4431762695313
2471110000,-109.821716308594
2471120000,-96.3471984863281
2471130000,-103.26985168457
2471140000,-93.5198211669922
2471150000,-96.708610534668
2471160000,-91.315315246582
2471170000,-102.938583374023
2471180000,-95.100700378418
2471190000,-123.923973083496
2471200000,-92.7101898193359
2471210000,-96.7240829467773
2471220000,-88.2326049804688
2471230000,-110.996879577637
2471240000,-94.8482437133789
2471250000,-98.9585571289063
2471260000,-94.6813278198242
2471270000,-105.075042724609
2471280000,-90.4639892578125
2471290000,-98.3994674682617
2471300000,-92.4694671630859
2471310000,-109.388061523438
2471320000,-92.1976013183594
2471330000,-107.523162841797
2471340000,-89.6697158813477
2471350000,-96.4703598022461
2471360000,-92.374870300293
2471370000,-118.419075012207
2471380000,-92.5279235839844
2471390000,-107.119682312012
2471400000,-96.0052795410156
2471410000,-103.642967224121
2471420000,-92.1599655151367
2471430000,-101.651786804199
2471440000,-88.7651672363281
2471450000,-100.626487731934
2471460000,-91.4498443603516
2471470000,-109.249855041504
2471480000,-88.9680328369141
2471490000,-110.823585510254
2471500000,-92.5281524658203
2471510000,-103.975646972656
2471520000,-93.7443695068359
2471530000,-97.5056991577148
2471540000,-93.6568069458008
2471550000,-100.110168457031
2471560000,-93.0513153076172
2471570000,-103.729164123535
2471580000,-93.0755233764648
2471590000,-106.818283081055
2471600000,-92.1628570556641
2471610000,-106.964515686035
2471620000,-97.8527145385742
2471630000,-111.417144775391
2471640000,-93.1285400390625
2471650000,-101.984680175781
2471660000,-92.6134948730469
2471670000,-108.328987121582
2471680000,-92.4747314453125
2471690000,-113.301254272461
2471700000,-90.33251953125
2471710000,-98.7441177368164
2471720000,-91.8866271972656
2471730000,-97.3877563476563
2471740000,-93.8221435546875
2471750000,-105.106666564941
2471760000,-90.9469833374023
2471770000,-103.294662475586
2471780000,-93.6657867431641
2471790000,-102.001441955566
2471800000,-89.7052764892578
2471810000,-102.372932434082
2471820000,-88.9265747070313
2471830000,-110.548332214355
2471840000,-92.6803894042969
2471850000,-109.518775939941
2471860000,-90.3069381713867
2471870000,-102.713493347168
2471880000,-89.4830093383789
2471890000,-107.404182434082
2471900000,-94.0226745605469
2471910000,-102.842124938965
2471920000,-93.8549041748047
2471930000,-104.304084777832
2471940000,-91.5497207641602
2471950000,-99.3153991699219
2471960000,-91.6012344360352
2471970000,-109.729751586914
2471980000,-90.3600692749023
2471990000,-111.25740814209
2472000000,-84.9950942993164
2472010000,-107.637351989746
2472020000,-94.6406631469727
2472030000,-108.376594543457
2472040000,-92.1579971313477
2472050000,-108.025375366211
2472060000,-94.8785095214844
2472070000,-96.1781845092773
2472080000,-91.7294540405273
2472090000,-106.136047363281
2472100000,-94.3074722290039
2472110000,-102.048400878906
2472120000,-91.6422119140625
2472130000,-112.072822570801
2472140000,-95.1912384033203
2472150000,-107.907524108887
2472160000,-93.5413589477539
2472170000,-103.474311828613
2472180000,-92.6440505981445
2472190000,-111.530258178711
2472200000,-94.6956100463867
2472210000,-107.433227539063
2472220000,-93.5380554199219
2472230000,-104.420692443848
2472240000,-93.576774597168
2472250000,-104.110427856445
2472260000,-94.1359786987305
2472270000,-108.650939941406
2472280000,-96.3692855834961
2472290000,-101.855049133301
2472300000,-94.0436172485352
2472310000,-99.5677871704102
2472320000,-92.6044921875
2472330000,-107.943702697754
2472340000,-92.2848434448242
2472350000,-98.2928009033203
2472360000,-92.6375579833984
2472370000,-109.956329345703
2472380000,-94.8350296020508
2472390000,-100.841278076172
2472400000,-91.8472366333008
2472410000,-104.54133605957
2472420000,-91.3936233520508
2472430000,-105.248161315918
2472440000,-94.1585006713867
2472450000,-104.198120117188
2472460000,-94.003532409668
2472470000,-104.41943359375
2472480000,-92.1787338256836
2472490000,-115.673393249512
2472500000,-99.0725402832031
2472510000,-111.14461517334
2472520000,-92.4336471557617
2472530000,-102.338447570801
2472540000,-95.3521194458008
2472550000,-103.909622192383
2472560000,-93.7150344848633
2472570000,-103.053268432617
2472580000,-90.3398590087891
2472590000,-107.615966796875
2472600000,-91.9741744995117
2472610000,-107.022422790527
2472620000,-89.9753112792969
2472630000,-104.562797546387
2472640000,-90.4142074584961
2472650000,-105.294364929199
2472660000,-94.4589767456055
2472670000,-108.025970458984
2472680000,-91.1904602050781
2472690000,-108.915390014648
2472700000,-90.0312042236328
2472710000,-102.958251953125
2472720000,-88.7192153930664
2472730000,-99.2776107788086
2472740000,-86.7246170043945
2472750000,-97.819709777832
2472760000,-87.1703414916992
2472770000,-102.687026977539
2472780000,-92.241584777832
2472790000,-106.172058105469
2472800000,-91.8673248291016
2472810000,-96.1423187255859
2472820000,-87.5808715820313
2472830000,-113.596061706543
2472840000,-90.808219909668
2472850000,-104.900817871094
2472860000,-90.6745758056641
2472870000,-107.314155578613
2472880000,-91.0349807739258
2472890000,-103.223098754883
2472900000,-88.1726150512695
2472910000,-96.5330123901367
2472920000,-90.8965377807617
2472930000,-99.4335632324219
2472940000,-90.6306457519531
2472950000,-107.804359436035
2472960000,-91.7188720703125
2472970000,-100.17227935791
2472980000,-91.8343811035156
2472990000,-104.763137817383
2473000000,-92.8978652954102
2473010000,-107.609931945801
2473020000,-89.6011962890625
2473030000,-99.9001998901367
2473040000,-92.5026016235352
2473050000,-107.103736877441
2473060000,-92.2350006103516
2473070000,-102.497314453125
2473080000,-90.4972305297852
2473090000,-101.542839050293
2473100000,-93.9344787597656
2473110000,-103.600364685059
2473120000,-92.6489410400391
2473130000,-113.275802612305
2473140000,-91.5647735595703
2473150000,-105.675285339355
2473160000,-92.7417373657227
2473170000,-102.687492370605
2473180000,-92.739501953125
2473190000,-100.787605285645
2473200000,-91.1399612426758
2473210000,-105.083236694336
2473220000,-88.6675338745117
2473230000,-101.760108947754
2473240000,-92.6858596801758
2473250000,-104.464416503906
2473260000,-94.4430389404297
2473270000,-101.445053100586
2473280000,-94.608039855957
2473290000,-94.7737350463867
2473300000,-90.4973602294922
2473310000,-94.8977813720703
2473320000,-88.7536163330078
2473330000,-110.673164367676
2473340000,-90.9058609008789
2473350000,-100.861000061035
2473360000,-93.8081207275391
2473370000,-106.049995422363
2473380000,-95.9603576660156
2473390000,-115.634979248047
2473400000,-91.8948974609375
2473410000,-104.846687316895
2473420000,-93.2442245483398
2473430000,-110.731086730957
2473440000,-94.1089019775391
2473450000,-108.568397521973
2473460000,-95.7397994995117
2473470000,-98.3500823974609
2473480000,-89.7681579589844
2473490000,-99.7659606933594
2473500000,-93.7301635742188
2473510000,-107.4072265625
2473520000,-91.2338485717773
2473530000,-111.028778076172
2473540000,-93.5797805786133
2473550000,-103.319046020508
2473560000,-92.9555206298828
2473570000,-107.894546508789
2473580000,-93.0172729492188
2473590000,-117.305473327637
2473600000,-93.0193023681641
2473610000,-101.619468688965
2473620000,-89.0647659301758
2473630000,-97.4038314819336
2473640000,-90.9149551391602
2473650000,-97.1532974243164
2473660000,-93.7549285888672
2473670000,-103.903755187988
2473680000,-92.5555648803711
2473690000,-117.883033752441
2473700000,-93.4944686889648
2473710000,-103.406951904297
2473720000,-97.9274749755859
2473730000,-99.2536010742188
2473740000,-89.5086898803711
2473750000,-106.797592163086
2473760000,-92.6933746337891
2473770000,-110.170852661133
2473780000,-96.2526397705078
2473790000,-98.1461868286133
2473800000,-88.9115142822266
2473810000,-103.592864990234
2473820000,-90.505729675293
2473830000,-109.51651763916
2473840000,-93.8388824462891
2473850000,-120.508529663086
2473860000,-92.3340530395508
2473870000,-103.963287353516
2473880000,-94.2977294921875
2473890000,-114.94847869873
2473900000,-94.9874801635742
2473910000,-108.131256103516
2473920000,-92.8640441894531
2473930000,-95.8582916259766
2473940000,-89.8847808837891
2473950000,-112.854690551758
2473960000,-92.1488037109375
2473970000,-102.181587219238
2473980000,-94.2575302124023
2473990000,-104.818481445313
2474000000,-88.0751266479492
2474010000,-105.30004119873
2474020000,-91.4219360351563
2474030000,-100.835258483887
2474040000,-91.4077529907227
2474050000,-118.526214599609
2474060000,-91.6930618286133
2474070000,-102.344467163086
2474080000,-92.9553527832031
2474090000,-108.616241455078
2474100000,-91.8012161254883
2474110000,-111.852981567383
2474120000,-95.6744842529297
2474130000,-99.1320571899414
2474140000,-91.364990234375
2474150000,-99.3712921142578
2474160000,-92.5325775146484
2474170000,-99.2180252075195
2474180000,-89.4295883178711
2474190000,-98.1756591796875
2474200000,-92.4794616699219
2474210000,-109.422798156738
2474220000,-95.2136306762695
2474230000,-107.308746337891
2474240000,-90.8955993652344
2474250000,-104.314979553223
2474260000,-90.4462585449219
2474270000,-105.511573791504
2474280000,-91.3450622558594
2474290000,-99.3334426879883
2474300000,-92.736198425293
2474310000,-105.532691955566
2474320000,-93.6896133422852
2474330000,-102.599510192871
2474340000,-94.2590560913086
2474350000,-104.128868103027
2474360000,-91.8685455322266
2474370000,-101.701667785645
2474380000,-93.3304977416992
2474390000,-111.235458374023
2474400000,-93.7335586547852
2474410000,-104.43701171875
2474420000,-91.709098815918
2474430000,-108.101226806641
2474440000,-90.3254318237305
2474450000,-110.780784606934
2474460000,-91.6585464477539
2474470000,-116.291458129883
2474480000,-94.3065338134766
2474490000,-104.026176452637
2474500000,-91.8784790039063
2474510000,-104.000045776367
2474520000,-90.8668365478516
2474530000,-107.993621826172
2474540000,-93.1982574462891
2474550000,-102.502365112305
2474560000,-94.793327331543
2474570000,-109.280982971191
2474580000,-94.4702606201172
2474590000,-98.4798889160156
2474600000,-92.0592727661133
2474610000,-116.67170715332
2474620000,-92.2430419921875
2474630000,-97.3730010986328
2474640000,-90.5991363525391
2474650000,-101.92887878418
2474660000,-90.9416122436523
2474670000,-110.240798950195
2474680000,-92.0699462890625
2474690000,-110.562805175781
2474700000,-90.0318298339844
2474710000,-98.2727737426758
2474720000,-90.0014343261719
2474730000,-94.5016860961914
2474740000,-91.8908767700195
2474750000,-104.082405090332
2474760000,-90.6181335449219
2474770000,-110.289337158203
2474780000,-92.2422103881836
2474790000,-99.4788589477539
2474800000,-92.5002136230469
2474810000,-106.735305786133
2474820000,-92.3938751220703
2474830000,-111.170867919922
2474840000,-92.1057968139648
2474850000,-97.9499359130859
2474860000,-91.1931304931641
2474870000,-99.8803253173828
2474880000,-91.7762298583984
2474890000,-97.115234375
2474900000,-94.6503295898438
2474910000,-105.745429992676
2474920000,-95.1344528198242
2474930000,-109.689514160156
2474940000,-91.4333343505859
2474950000,-108.114715576172
2474960000,-88.7834320068359
2474970000,-107.474243164063
2474980000,-94.9553756713867
2474990000,-101.002593994141
2475000000,-89.9334182739258
2475010000,-103.993591308594
2475020000,-93.1215133666992
2475030000,-101.446075439453
2475040000,-91.7045745849609
2475050000,-104.34407043457
2475060000,-92.9856338500977
2475070000,-108.21989440918
2475080000,-92.1241683959961
2475090000,-119.116340637207
2475100000,-91.6918869018555
2475110000,-108.060981750488
2475120000,-95.7383651733398
2475130000,-112.936828613281
2475140000,-96.1337432861328
2475150000,-113.036125183105
2475160000,-94.1485290527344
2475170000,-99.478157043457
2475180000,-91.5114288330078
2475190000,-103.789993286133
2475200000,-94.7592544555664
2475210000,-105.455879211426
2475220000,-94.0744094848633
2475230000,-102.28719329834
2475240000,-93.5141448974609
2475250000,-104.139945983887
2475260000,-95.5426635742188
2475270000,-107.048179626465
2475280000,-93.6171798706055
2475290000,-102.391403198242
2475300000,-94.2864532470703
2475310000,-109.614570617676
2475320000,-93.0239486694336
2475330000,-107.131904602051
2475340000,-92.6121520996094
2475350000,-104.830986022949
2475360000,-93.7490158081055
2475370000,-102.024940490723
2475380000,-94.6367263793945
2475390000,-97.6736373901367
2475400000,-91.7376708984375
2475410000,-106.232154846191
2475420000,-92.2704238891602
2475430000,-105.023406982422
2475440000,-92.8176879882813
2475450000,-111.456451416016
2475460000,-93.0611877441406
2475470000,-103.990753173828
2475480000,-89.8558120727539
2475490000,-99.9986724853516
2475500000,-92.9261627197266
2475510000,-100.871025085449
2475520000,-90.8684234619141
2475530000,-105.05061340332
2475540000,-95.32958984375
2475550000,-106.541580200195
2475560000,-94.536376953125
2475570000,-114.647018432617
2475580000,-92.7431488037109
2475590000,-106.351097106934
2475600000,-88.900390625
2475610000,-102.737007141113
2475620000,-90.9792556762695
2475630000,-104.634124755859
2475640000,-94.5078048706055
2475650000,-112.690071105957
2475660000,-93.5294342041016
2475670000,-111.503509521484
2475680000,-90.5143356323242
2475690000,-100.270668029785
2475700000,-89.3098602294922
2475710000,-104.551795959473
2475720000,-95.2394790649414
2475730000,-107.707473754883
2475740000,-93.002555847168
2475750000,-106.462890625
2475760000,-90.9286041259766
2475770000,-113.07852935791
2475780000,-94.5177383422852
2475790000,-106.894424438477
2475800000,-92.9233169555664
2475810000,-102.992790222168
2475820000,-96.0107269287109
2475830000,-103.152671813965
2475840000,-92.6534729003906
2475850000,-108.431259155273
2475860000,-91.3679351806641
2475870000,-105.140556335449
2475880000,-95.7275619506836
2475890000,-99.8011856079102
2475900000,-91.4667053222656
2475910000,-108.603729248047
2475920000,-92.9525527954102
2475930000,-108.10489654541
2475940000,-90.4852447509766
2475950000,-106.243408203125
2475960000,-92.9318618774414
2475970000,-122.903625488281
2475980000,-94.9074783325195
2475990000,-112.763809204102
2476000000,-92.9162979125977
2476010000,-108.968826293945
2476020000,-87.8414306640625
2476030000,-104.551826477051
2476040000,-92.1805725097656
2476050000,-107.886688232422
2476060000,-93.6425323486328
2476070000,-103.850234985352
2476080000,-93.5532608032227
2476090000,-100.616706848145
2476100000,-93.0885543823242
2476110000,-106.93115234375
2476120000,-95.132438659668
2476130000,-100.949264526367
2476140000,-91.3033294677734
2476150000,-112.912292480469
2476160000,-93.5596694946289
2476170000,-100.577033996582
2476180000,-91.068473815918
2476190000,-99.704475402832
2476200000,-94.6388320922852
2476210000,-112.496864318848
2476220000,-95.478759765625
2476230000,-112.337623596191
2476240000,-96.1941146850586
2476250000,-114.660522460938
2476260000,-95.8104705810547
2476270000,-109.531898498535
2476280000,-93.6767883300781
2476290000,-106.946846008301
2476300000,-98.4894943237305
