Trace
Swept SA
A.16.09,N9010A
2475500000,-96.6347045898438
2475510000,-103.93962097168
2475520000,-92.3985900878906
2475530000,-120.096412658691
2475540000,-91.9185256958008
2475550000,-108.040176391602
2475560000,-90.1952667236328
2475570000,-100.335563659668
2475580000,-90.5471267700195
2475590000,-103.759162902832
2475600000,-89.171142578125
2475610000,-104.586296081543
2475620000,-88.4223022460938
2475630000,-101.131767272949
2475640000,-91.5754165649414
2475650000,-111.360961914063
2475660000,-93.9768142700195
2475670000,-104.111137390137
2475680000,-88.971061706543
2475690000,-112.993896484375
2475700000,-94.9689483642578
2475710000,-95.7626419067383
2475720000,-90.0800933837891
2475730000,-105.836540222168
2475740000,-88.3645095825195
2475750000,-103.171279907227
2475760000,-95.0125732421875
2475770000,-108.547142028809
2475780000,-93.5939254760742
2475790000,-113.492958068848
2475800000,-89.7579956054688
2475810000,-100.575782775879
2475820000,-90.1721420288086
2475830000,-110.44660949707
2475840000,-87.3848648071289
2475850000,-100.812774658203
2475860000,-89.0524597167969
2475870000,-107.092231750488
2475880000,-88.3778533935547
2475890000,-98.0454483032227
2475900000,-88.4677658081055
2475910000,-103.960563659668
2475920000,-91.1217269897461
2475930000,-100.209953308105
2475940000,-92.9548492431641
2475950000,-99.7810897827148
2475960000,-92.7700119018555
2475970000,-104.146682739258
2475980000,-90.1482696533203
2475990000,-98.3414306640625
2476000000,-87.4403457641602
2476010000,-106.021087646484
2476020000,-92.6259231567383
2476030000,-106.628074645996
2476040000,-90.6586303710938
2476050000,-103.643699645996
2476060000,-95.3774795532227
2476070000,-100.335929870605
2476080000,-91.6686782836914
2476090000,-102.61190032959
2476100000,-92.0427322387695
2476110000,-112.680679321289
2476120000,-93.6497421264648
2476130000,-109.518821716309
2476140000,-89.2088470458984
2476150000,-100.509574890137
2476160000,-89.5854568481445
2476170000,-105.234397888184
2476180000,-91.8588638305664
2476190000,-101.7568359375
2476200000,-95.1339950561523
2476210000,-105.001251220703
2476220000,-87.1025848388672
2476230000,-112.282432556152
2476240000,-91.5500946044922
2476250000,-109.327919006348
2476260000,-94.512077331543
2476270000,-107.646469116211
2476280000,-89.4568405151367
2476290000,-99.659423828125
2476300000,-88.6388854980469
2476310000,-100.006172180176
2476320000,-92.1862106323242
2476330000,-108.082595825195
2476340000,-94.9229354858398
2476350000,-108.85767364502
2476360000,-94.0256271362305
2476370000,-126.437705993652
2476380000,-90.1948089599609
2476390000,-108.660362243652
2476400000,-96.0766525268555
2476410000,-106.425148010254
2476420000,-93.6980895996094
2476430000,-108.11833190918
2476440000,-94.4228286743164
2476450000,-104.091270446777
2476460000,-91.9751434326172
2476470000,-111.348564147949
2476480000,-92.5991973876953
2476490000,-106.632919311523
2476500000,-94.0551834106445
2476510000,-104.969390869141
2476520000,-91.9163818359375
2476530000,-110.201042175293
2476540000,-90.5378341674805
2476550000,-100.480178833008
2476560000,-91.102165222168
2476570000,-102.175926208496
2476580000,-91.5325317382813
2476590000,-109.661895751953
2476600000,-92.394645690918
2476610000,-116.380783081055
2476620000,-92.8292770385742
2476630000,-100.844100952148
2476640000,-89.1563110351563
2476650000,-108.832641601563
2476660000,-89.5883865356445
2476670000,-113.717872619629
2476680000,-92.188591003418
2476690000,-96.5932769775391
2476700000,-87.9132232666016
2476710000,-114.09139251709
2476720000,-96.1432342529297
2476730000,-111.276809692383
2476740000,-92.2902374267578
2476750000,-101.80850982666
2476760000,-95.5005264282227
2476770000,-109.647727966309
2476780000,-92.9820251464844
2476790000,-105.596771240234
2476800000,-96.3441848754883
2476810000,-107.094566345215
2476820000,-89.35205078125
2476830000,-93.4188461303711
2476840000,-88.4214630126953
2476850000,-102.287948608398
2476860000,-93.8732604980469
2476870000,-102.777183532715
2476880000,-91.8308792114258
2476890000,-100.575241088867
2476900000,-90.7262268066406
2476910000,-97.5285797119141
2476920000,-90.9594955444336
2476930000,-94.8718490600586
2476940000,-88.6679611206055
2476950000,-103.864669799805
2476960000,-91.6231155395508
2476970000,-99.137939453125
2476980000,-89.6566772460938
2476990000,-98.5947341918945
2477000000,-82.5177764892578
2477010000,-104.094314575195
2477020000,-93.2649002075195
2477030000,-113.23560333252
2477040000,-92.8087310791016
2477050000,-107.017372131348
2477060000,-89.6827087402344
2477070000,-97.2606658935547
2477080000,-89.4594802856445
2477090000,-102.759399414063
2477100000,-91.0528335571289
2477110000,-100.620597839355
2477120000,-90.8918914794922
2477130000,-97.1797180175781
2477140000,-91.2625274658203
2477150000,-103.724548339844
2477160000,-91.8217315673828
2477170000,-111.981857299805
2477180000,-96.2547378540039
2477190000,-97.2796630859375
2477200000,-89.1363143920898
2477210000,-98.9651718139648
2477220000,-92.551383972168
2477230000,-105.704544067383
2477240000,-91.1352920532227
2477250000,-102.662994384766
2477260000,-93.9070053100586
2477270000,-108.020935058594
2477280000,-91.783561706543
2477290000,-104.65087890625
2477300000,-93.3718032836914
2477310000,-101.444648742676
2477320000,-87.3907699584961
2477330000,-102.618202209473
2477340000,-88.9133071899414
2477350000,-106.605812072754
2477360000,-91.3326263427734
2477370000,-98.3917999267578
2477380000,-89.9156799316406
2477390000,-99.9578552246094
2477400000,-91.0491333007813
2477410000,-98.6202621459961
2477420000,-92.1049346923828
2477430000,-105.541374206543
2477440000,-92.8475952148438
2477450000,-102.450340270996
2477460000,-92.3999557495117
2477470000,-106.165748596191
2477480000,-93.0700836181641
2477490000,-103.132736206055
2477500000,-91.269172668457
2477510000,-118.850952148438
2477520000,-92.3650817871094
2477530000,-102.935424804688
2477540000,-94.8594818115234
2477550000,-108.778015136719
2477560000,-93.4442443847656
2477570000,-106.043640136719
2477580000,-89.0511322021484
2477590000,-109.453582763672
2477600000,-91.1752166748047
2477610000,-103.685020446777
2477620000,-90.9912338256836
2477630000,-102.875595092773
2477640000,-91.2245025634766
2477650000,-106.242027282715
2477660000,-92.2461700439453
2477670000,-102.582717895508
2477680000,-93.8327026367188
2477690000,-107.95858001709
2477700000,-94.0907135009766
2477710000,-107.154273986816
2477720000,-90.6720199584961
2477730000,-103.504356384277
2477740000,-93.4078903198242
2477750000,-113.286445617676
2477760000,-93.7725601196289
2477770000,-107.546035766602
2477780000,-92.3479385375977
2477790000,-102.407173156738
2477800000,-92.8422927856445
2477810000,-100.601142883301
2477820000,-92.6600189208984
2477830000,-103.261077880859
2477840000,-89.911994934082
2477850000,-97.627326965332
2477860000,-93.3347396850586
2477870000,-107.875297546387
2477880000,-92.475830078125
2477890000,-119.182159423828
2477900000,-92.3310928344727
2477910000,-99.479866027832
2477920000,-89.2468872070313
2477930000,-100.751541137695
2477940000,-91.3462219238281
2477950000,-117.191619873047
2477960000,-93.8483047485352
2477970000,-112.018630981445
2477980000,-90.2666397094727
2477990000,-110.895210266113
2478000000,-86.7907867431641
2478010000,-108.510665893555
2478020000,-93.5301513671875
2478030000,-107.302772521973
2478040000,-93.833381652832
2478050000,-103.568382263184
2478060000,-91.785026550293
2478070000,-109.731796264648
2478080000,-89.9107360839844
2478090000,-102.223434448242
2478100000,-92.9273300170898
2478110000,-111.438957214355
2478120000,-90.4224853515625
2478130000,-102.778694152832
2478140000,-89.3622055053711
2478150000,-97.6944427490234
2478160000,-92.1398849487305
2478170000,-107.589164733887
2478180000,-97.1403045654297
2478190000,-106.039970397949
2478200000,-96.5843048095703
2478210000,-114.676132202148
2478220000,-93.4463348388672
2478230000,-104.388702392578
2478240000,-90.6351699829102
2478250000,-108.689453125
2478260000,-94.3616790771484
2478270000,-101.885025024414
2478280000,-91.1324081420898
2478290000,-100.147262573242
2478300000,-89.0610198974609
2478310000,-109.358520507813
2478320000,-92.3574829101563
2478330000,-98.8185272216797
2478340000,-94.3476028442383
2478350000,-105.673934936523
2478360000,-93.2421035766602
2478370000,-102.861915588379
2478380000,-88.1689453125
2478390000,-95.6718139648438
2478400000,-90.0609436035156
2478410000,-108.320007324219
2478420000,-92.0459442138672
2478430000,-115.019264221191
2478440000,-93.1239318847656
2478450000,-107.840263366699
2478460000,-93.9177856445313
2478470000,-109.145217895508
2478480000,-90.6825485229492
2478490000,-99.5438079833984
2478500000,-88.8867568969727
2478510000,-104.760108947754
2478520000,-92.4588241577148
2478530000,-100.377235412598
2478540000,-91.6272201538086
2478550000,-114.722557067871
2478560000,-91.9347152709961
2478570000,-103.208992004395
2478580000,-91.3334884643555
2478590000,-111.650611877441
2478600000,-90.6520538330078
2478610000,-103.202812194824
2478620000,-93.9433975219727
2478630000,-98.5136184692383
2478640000,-89.720085144043
2478650000,-107.899795532227
2478660000,-89.8526611328125
2478670000,-116.504386901855
2478680000,-90.248046875
2478690000,-97.8720779418945
2478700000,-90.7500839233398
2478710000,-102.878479003906
2478720000,-91.6847229003906
2478730000,-105.405303955078
2478740000,-94.2695693969727
2478750000,-103.458480834961
2478760000,-93.1487121582031
2478770000,-102.486946105957
2478780000,-90.8111038208008
2478790000,-103.175849914551
2478800000,-91.4351577758789
2478810000,-104.611351013184
2478820000,-93.745246887207
2478830000,-109.529861450195
2478840000,-95.8957901000977
2478850000,-116.450119018555
2478860000,-89.3311309814453
2478870000,-99.4014587402344
2478880000,-92.8170166015625
2478890000,-101.762748718262
2478900000,-95.2636337280273
2478910000,-100.275840759277
2478920000,-94.8441543579102
2478930000,-103.819747924805
2478940000,-92.4886245727539
2478950000,-109.955863952637
2478960000,-90.0912857055664
2478970000,-93.7963027954102
2478980000,-90.2571411132813
2478990000,-101.715728759766
2479000000,-84.2564849853516
2479010000,-107.62230682373
2479020000,-93.3858337402344
2479030000,-104.193382263184
2479040000,-93.6293334960938
2479050000,-99.4419021606445
2479060000,-90.9854049682617
2479070000,-109.933906555176
2479080000,-91.1640625
2479090000,-105.874412536621
2479100000,-94.7096710205078
2479110000,-110.083015441895
2479120000,-91.2850112915039
2479130000,-115.228492736816
2479140000,-93.1471481323242
2479150000,-111.290168762207
2479160000,-92.5066680908203
2479170000,-104.217819213867
2479180000,-91.8346252441406
2479190000,-105.034713745117
2479200000,-90.6804885864258
2479210000,-103.253425598145
2479220000,-92.7892150878906
2479230000,-96.9447479248047
2479240000,-91.0966644287109
2479250000,-106.421371459961
2479260000,-91.0278778076172
2479270000,-100.150238037109
2479280000,-92.5717468261719
2479290000,-98.9602584838867
2479300000,-91.8229064941406
2479310000,-108.791839599609
2479320000,-94.3266906738281
2479330000,-113.874176025391
2479340000,-94.1921997070313
2479350000,-109.835166931152
2479360000,-92.0397415161133
2479370000,-96.1406707763672
2479380000,-91.7823791503906
2479390000,-102.130020141602
2479400000,-91.1171646118164
2479410000,-103.238731384277
2479420000,-89.7522659301758
2479430000,-110.707633972168
2479440000,-92.4608383178711
2479450000,-102.976570129395
2479460000,-90.3706741333008
2479470000,-103.755912780762
2479480000,-90.7506942749023
2479490000,-121.671279907227
2479500000,-90.7331008911133
2479510000,-112.231986999512
2479520000,-95.1567153930664
2479530000,-104.939498901367
2479540000,-93.2798690795898
2479550000,-106.870750427246
2479560000,-93.0080032348633
2479570000,-100.51513671875
2479580000,-92.513427734375
2479590000,-117.86393737793
2479600000,-95.1127853393555
2479610000,-106.631950378418
2479620000,-92.6582794189453
2479630000,-105.290946960449
2479640000,-90.9119720458984
2479650000,-115.668609619141
2479660000,-92.5590896606445
2479670000,-107.07405090332
2479680000,-92.021858215332
2479690000,-100.446250915527
2479700000,-88.0451354980469
2479710000,-98.3185424804688
2479720000,-91.6180572509766
2479730000,-101.050148010254
2479740000,-91.3803176879883
2479750000,-98.9019622802734
2479760000,-86.1433334350586
2479770000,-103.038887023926
2479780000,-90.9688415527344
2479790000,-100.51441192627
2479800000,-88.9290161132813
2479810000,-97.8551254272461
2479820000,-91.4669342041016
2479830000,-101.940002441406
2479840000,-91.8913269042969
2479850000,-105.211723327637
2479860000,-95.9378051757813
2479870000,-109.033790588379
2479880000,-91.0992889404297
2479890000,-110.712478637695
2479900000,-94.2865371704102
2479910000,-104.240821838379
2479920000,-91.1844024658203
2479930000,-101.745361328125
2479940000,-91.1787567138672
2479950000,-99.5621948242188
2479960000,-90.8121719360352
2479970000,-106.073738098145
2479980000,-88.1187591552734
2479990000,-109.8505859375
2480000000,-82.3075256347656
2480010000,-121.222297668457
2480020000,-89.8079986572266
2480030000,-100.361274719238
2480040000,-90.1965560913086
2480050000,-105.106575012207
2480060000,-89.1789398193359
2480070000,-109.80835723877
2480080000,-92.8755798339844
2480090000,-103.883644104004
2480100000,-89.8127059936523
2480110000,-97.9947662353516
2480120000,-92.9214477539063
2480130000,-99.0966491699219
2480140000,-94.6231689453125
2480150000,-116.567459106445
2480160000,-90.037223815918
2480170000,-105.703231811523
2480180000,-92.0811004638672
2480190000,-108.900718688965
2480200000,-90.2682495117188
2480210000,-112.208274841309
2480220000,-87.99462890625
2480230000,-102.544578552246
2480240000,-90.0163269042969
2480250000,-112.714042663574
2480260000,-93.0499877929688
2480270000,-115.211860656738
2480280000,-88.8198471069336
2480290000,-104.055809020996
2480300000,-89.5667724609375
2480310000,-109.740547180176
2480320000,-91.6097946166992
2480330000,-107.22119140625
2480340000,-93.7415618896484
2480350000,-105.268402099609
2480360000,-91.6019058227539
2480370000,-101.498168945313
2480380000,-88.9921035766602
2480390000,-101.806518554688
2480400000,-91.4711456298828
2480410000,-103.297485351563
2480420000,-95.2343444824219
2480430000,-109.400321960449
2480440000,-89.9043579101563
2480450000,-105.618995666504
2480460000,-93.63427734375
2480470000,-98.311149597168
2480480000,-91.228401184082
2480490000,-105.572715759277
2480500000,-92.7569122314453
2480510000,-118.903511047363
2480520000,-93.6505966186523
2480530000,-105.218399047852
2480540000,-92.2089080810547
2480550000,-100.463508605957
2480560000,-92.9541320800781
2480570000,-99.8187637329102
2480580000,-92.9160537719727
2480590000,-109.798812866211
2480600000,-93.497444152832
2480610000,-104.206016540527
2480620000,-93.805793762207
2480630000,-107.651802062988
2480640000,-87.7360305786133
2480650000,-108.957611083984
2480660000,-92.9813385009766
2480670000,-105.264167785645
2480680000,-92.4304504394531
2480690000,-108.401077270508
2480700000,-89.3684234619141
2480710000,-109.975662231445
2480720000,-90.4020462036133
2480730000,-102.351257324219
2480740000,-92.4689636230469
2480750000,-119.015739440918
2480760000,-92.5358352661133
2480770000,-109.236000061035
2480780000,-95.8331527709961
2480790000,-100.016845703125
2480800000,-91.8769149780273
2480810000,-104.190460205078
2480820000,-89.6135330200195
2480830000,-107.796661376953
2480840000,-93.654899597168
2480850000,-103.468399047852
2480860000,-95.5033798217773
2480870000,-103.992622375488
2480880000,-94.0983810424805
2480890000,-104.65251159668
2480900000,-93.0014114379883
2480910000,-108.611961364746
2480920000,-93.5853652954102
2480930000,-96.1299438476563
2480940000,-91.7016906738281
2480950000,-99.2293090820313
2480960000,-95.2950897216797
2480970000,-104.855171203613
2480980000,-93.8175659179688
2480990000,-102.020957946777
2481000000,-82.3048553466797
2481010000,-109.503517150879
2481020000,-93.9752044677734
2481030000,-107.607040405273
2481040000,-94.3321914672852
2481050000,-112.890747070313
2481060000,-91.962158203125
2481070000,-115.496070861816
2481080000,-91.1160430908203
2481090000,-105.36905670166
2481100000,-88.8842391967773
2481110000,-105.339515686035
2481120000,-95.0647201538086
2481130000,-99.3533630371094
2481140000,-87.1689758300781
2481150000,-104.545768737793
2481160000,-90.0191879272461
2481170000,-113.825294494629
2481180000,-90.5630340576172
2481190000,-103.239219665527
2481200000,-93.4584655761719
2481210000,-113.121994018555
2481220000,-92.4067230224609
2481230000,-102.298721313477
2481240000,-90.7278289794922
2481250000,-103.384391784668
2481260000,-90.9115982055664
2481270000,-113.328598022461
2481280000,-93.4426879882813
2481290000,-102.189613342285
2481300000,-95.6205291748047
2481310000,-102.30086517334
2481320000,-95.2897872924805
2481330000,-105.560638427734
2481340000,-88.9802551269531
2481350000,-95.542839050293
2481360000,-90.9746475219727
2481370000,-108.253311157227
2481380000,-92.0884704589844
2481390000,-106.081237792969
2481400000,-95.4130935668945
2481410000,-106.957000732422
2481420000,-92.6573867797852
2481430000,-106.937698364258
2481440000,-95.1441040039063
2481450000,-105.625709533691
2481460000,-94.8406677246094
2481470000,-97.9586410522461
2481480000,-90.4168395996094
2481490000,-99.4402236938477
2481500000,-91.9854507446289
2481510000,-99.9533538818359
2481520000,-91.6888427734375
2481530000,-100.333374023438
2481540000,-92.3632354736328
2481550000,-107.495101928711
2481560000,-91.6886291503906
2481570000,-111.439193725586
2481580000,-91.4474792480469
2481590000,-97.2122650146484
2481600000,-89.5638046264648
2481610000,-100.778358459473
2481620000,-91.784309387207
2481630000,-105.497207641602
2481640000,-92.0423126220703
2481650000,-120.557556152344
2481660000,-93.0187683105469
2481670000,-110.895568847656
2481680000,-92.8518447875977
2481690000,-111.89591217041
2481700000,-92.2344131469727
2481710000,-109.47297668457
2481720000,-91.7586135864258
2481730000,-97.3928451538086
2481740000,-94.9177017211914
2481750000,-110.48558807373
2481760000,-91.0519027709961
2481770000,-101.879928588867
2481780000,-90.6912994384766
2481790000,-96.6412353515625
2481800000,-90.747932434082
2481810000,-103.964233398438
2481820000,-90.3165054321289
2481830000,-108.487686157227
2481840000,-94.1803894042969
2481850000,-110.207328796387
2481860000,-92.9033813476563
2481870000,-108.007942199707
2481880000,-92.0094833374023
2481890000,-101.317001342773
2481900000,-93.5926055908203
2481910000,-99.0092620849609
2481920000,-91.4691619873047
2481930000,-107.290466308594
2481940000,-92.402099609375
2481950000,-103.958808898926
2481960000,-93.6140518188477
2481970000,-95.192741394043
2481980000,-90.3736877441406
2481990000,-102.50634765625
2482000000,-80.0069122314453
2482010000,-102.431587219238
2482020000,-89.6294403076172
2482030000,-97.4429016113281
2482040000,-93.4736938476563
2482050000,-101.354560852051
2482060000,-90.9799423217773
2482070000,-101.901824951172
2482080000,-90.9674606323242
2482090000,-111.127586364746
2482100000,-92.2195205688477
2482110000,-112.685966491699
2482120000,-90.611442565918
2482130000,-95.8506164550781
2482140000,-91.078498840332
2482150000,-105.569564819336
2482160000,-91.5404357910156
2482170000,-113.745826721191
2482180000,-93.0962524414063
2482190000,-106.408966064453
2482200000,-93.3380432128906
2482210000,-107.30265045166
2482220000,-92.6096801757813
2482230000,-104.231239318848
2482240000,-92.8659820556641
2482250000,-103.992645263672
2482260000,-94.1427764892578
2482270000,-108.051071166992
2482280000,-93.0338668823242
2482290000,-109.900405883789
2482300000,-94.3644180297852
2482310000,-103.386947631836
2482320000,-91.0523834228516
2482330000,-110.943733215332
2482340000,-91.6474304199219
2482350000,-105.73917388916
2482360000,-92.3798522949219
2482370000,-110.853080749512
2482380000,-99.1209182739258
2482390000,-108.012046813965
2482400000,-92.1595001220703
2482410000,-105.708572387695
2482420000,-91.8261947631836
2482430000,-109.784912109375
2482440000,-91.0679702758789
2482450000,-110.546340942383
2482460000,-92.4147338867188
2482470000,-102.758964538574
2482480000,-90.1325912475586
2482490000,-109.299522399902
2482500000,-91.9614486694336
2482510000,-106.896209716797
2482520000,-91.3286514282227
2482530000,-110.017753601074
2482540000,-86.9927062988281
2482550000,-101.592994689941
2482560000,-88.1577224731445
2482570000,-110.568748474121
2482580000,-90.4900054931641
2482590000,-109.242256164551
2482600000,-90.3640441894531
2482610000,-106.498497009277
2482620000,-94.0905532836914
2482630000,-102.285415649414
2482640000,-94.4227905273438
2482650000,-97.6653366088867
2482660000,-87.8572845458984
2482670000,-111.681304931641
2482680000,-94.8560409545898
2482690000,-94.7085876464844
2482700000,-90.7974090576172
2482710000,-105.910499572754
2482720000,-90.6885070800781
2482730000,-107.250442504883
2482740000,-92.5992813110352
2482750000,-96.7019119262695
2482760000,-89.5065383911133
2482770000,-106.611991882324
2482780000,-90.6288909912109
2482790000,-101.020050048828
2482800000,-93.0294342041016
2482810000,-104.077598571777
2482820000,-91.4341583251953
2482830000,-97.7766036987305
2482840000,-91.4933624267578
2482850000,-105.164443969727
2482860000,-92.52783203125
2482870000,-100.689422607422
2482880000,-93.1510314941406
2482890000,-104.97225189209
2482900000,-91.5566101074219
2482910000,-107.533203125
2482920000,-93.6431579589844
2482930000,-96.9949188232422
2482940000,-92.6630783081055
2482950000,-105.903274536133
2482960000,-91.6864242553711
2482970000,-94.2182006835938
2482980000,-89.7148590087891
2482990000,-105.613807678223
2483000000,-86.2219390869141
2483010000,-101.561996459961
2483020000,-93.1020889282227
2483030000,-98.6390533447266
2483040000,-90.9504928588867
2483050000,-100.467056274414
2483060000,-94.5635147094727
2483070000,-107.628784179688
2483080000,-92.7438354492188
2483090000,-100.447219848633
2483100000,-91.9600143432617
2483110000,-100.884414672852
2483120000,-91.7308044433594
2483130000,-107.829414367676
2483140000,-93.5434494018555
2483150000,-116.236053466797
2483160000,-89.8619613647461
2483170000,-107.829208374023
2483180000,-88.7991180419922
2483190000,-106.983093261719
2483200000,-91.1587066650391
2483210000,-107.741966247559
2483220000,-89.5113830566406
2483230000,-104.574989318848
2483240000,-92.6397552490234
2483250000,-102.739097595215
2483260000,-89.4284057617188
2483270000,-96.8314437866211
2483280000,-88.5848541259766
2483290000,-110.183578491211
2483300000,-93.9854583740234
2483310000,-104.371490478516
2483320000,-93.7391815185547
2483330000,-108.469169616699
2483340000,-92.4118347167969
2483350000,-97.4129486083984
2483360000,-91.185173034668
2483370000,-101.774284362793
2483380000,-91.1411209106445
2483390000,-107.85237121582
2483400000,-90.608154296875
2483410000,-107.659858703613
2483420000,-90.0530090332031
2483430000,-104.146453857422
2483440000,-90.5823516845703
2483450000,-105.976165771484
2483460000,-92.5938034057617
2483470000,-96.6623077392578
2483480000,-90.0573883056641
2483490000,-100.161849975586
2483500000,-95.4434814453125
2483510000,-105.620468139648
2483520000,-92.2346954345703
2483530000,-114.640602111816
2483540000,-92.9210357666016
2483550000,-104.749084472656
2483560000,-89.1712799072266
2483570000,-101.18448638916
2483580000,-95.2741165161133
2483590000,-103.37939453125
2483600000,-93.2232055664063
2483610000,-103.451385498047
2483620000,-90.3523101806641
2483630000,-105.94408416748
2483640000,-91.9840621948242
2483650000,-107.301940917969
2483660000,-93.6405639648438
2483670000,-98.7150573730469
2483680000,-95.3559341430664
2483690000,-107.547470092773
2483700000,-92.4364013671875
2483710000,-112.352493286133
2483720000,-93.5143890380859
2483730000,-110.805854797363
2483740000,-90.9156799316406
2483750000,-105.588493347168
2483760000,-94.2334823608398
2483770000,-104.116096496582
2483780000,-91.5921096801758
2483790000,-112.114013671875
2483800000,-92.2246932983398
2483810000,-100.48184967041
2483820000,-91.0509338378906
2483830000,-103.17505645752
2483840000,-95.1366653442383
2483850000,-110.75318145752
2483860000,-92.5626983642578
2483870000,-107.016227722168
2483880000,-94.4871215820313
2483890000,-105.198249816895
2483900000,-92.0795440673828
2483910000,-101.238594055176
2483920000,-92.8921737670898
2483930000,-103.271385192871
2483940000,-92.6800308227539
2483950000,-103.601058959961
2483960000,-94.2256088256836
2483970000,-108.842102050781
2483980000,-89.8589477539063
2483990000,-109.929481506348
2484000000,-79.6414794921875
2484010000,-106.581611633301
2484020000,-89.7273330688477
2484030000,-115.552253723145
2484040000,-89.1158676147461
2484050000,-100.462677001953
2484060000,-90.8508682250977
2484070000,-107.066375732422
2484080000,-91.8495025634766
2484090000,-108.287712097168
2484100000,-93.606689453125
2484110000,-101.536186218262
2484120000,-90.2494354248047
2484130000,-111.197967529297
2484140000,-91.9844284057617
2484150000,-102.124725341797
2484160000,-90.9796142578125
2484170000,-115.209785461426
2484180000,-93.8008117675781
2484190000,-106.112655639648
2484200000,-95.5827407836914
2484210000,-103.422645568848
2484220000,-94.5710983276367
2484230000,-106.326614379883
2484240000,-91.5227203369141
2484250000,-102.110122680664
2484260000,-89.4607162475586
2484270000,-98.4457015991211
2484280000,-88.3765411376953
2484290000,-111.101570129395
2484300000,-89.668701171875
2484310000,-101.166534423828
2484320000,-88.7790679931641
2484330000,-115.394104003906
2484340000,-91.0234680175781
2484350000,-103.662963867188
2484360000,-89.4256362915039
2484370000,-102.641929626465
2484380000,-88.951545715332
2484390000,-110.083534240723
2484400000,-92.4621734619141
2484410000,-98.4360046386719
2484420000,-92.5401458740234
2484430000,-100.211959838867
2484440000,-91.8587112426758
2484450000,-94.376838684082
2484460000,-90.2037124633789
2484470000,-102.511283874512
2484480000,-89.8004379272461
2484490000,-101.21891784668
2484500000,-90.0618591308594
2484510000,-104.580230712891
2484520000,-90.6475143432617
2484530000,-100.864608764648
2484540000,-93.5429458618164
2484550000,-100.73609161377
2484560000,-95.5569610595703
2484570000,-116.359596252441
2484580000,-90.333625793457
2484590000,-111.533027648926
2484600000,-90.81689453125
2484610000,-107.907844543457
2484620000,-91.2293395996094
2484630000,-120.375144958496
2484640000,-91.2390518188477
2484650000,-103.415229797363
2484660000,-93.6540985107422
2484670000,-98.8813247680664
2484680000,-94.2644958496094
2484690000,-113.189956665039
2484700000,-94.6402587890625
2484710000,-97.4911575317383
2484720000,-91.1678085327148
2484730000,-98.2321090698242
2484740000,-93.4395065307617
2484750000,-101.806732177734
2484760000,-92.5754776000977
2484770000,-110.860137939453
2484780000,-89.8487854003906
2484790000,-103.344100952148
2484800000,-88.4173355102539
2484810000,-98.3332290649414
2484820000,-91.6958847045898
2484830000,-101.202209472656
2484840000,-90.4965209960938
2484850000,-101.230690002441
2484860000,-91.4507904052734
2484870000,-105.322387695313
2484880000,-89.2360458374023
2484890000,-104.347434997559
2484900000,-92.4958190917969
2484910000,-113.027969360352
2484920000,-90.6855239868164
2484930000,-96.4989471435547
2484940000,-90.3138275146484
2484950000,-110.335723876953
2484960000,-92.3235778808594
2484970000,-95.8331909179688
2484980000,-88.5780868530273
2484990000,-95.4939193725586
2485000000,-77.5867156982422
2485010000,-118.244697570801
2485020000,-91.5685501098633
2485030000,-106.494781494141
2485040000,-92.3274230957031
2485050000,-105.594062805176
2485060000,-93.9591751098633
2485070000,-108.00399017334
2485080000,-95.9074935913086
2485090000,-104.915512084961
2485100000,-94.1893463134766
2485110000,-102.278411865234
2485120000,-92.2169342041016
2485130000,-105.047561645508
2485140000,-91.5431823730469
2485150000,-97.4547271728516
2485160000,-93.0691299438477
2485170000,-111.368293762207
2485180000,-94.5455932617188
2485190000,-105.649215698242
2485200000,-88.5355529785156
2485210000,-98.0998992919922
2485220000,-88.4821166992188
2485230000,-104.583290100098
2485240000,-91.8604965209961
2485250000,-102.110862731934
2485260000,-92.2644119262695
2485270000,-107.823760986328
2485280000,-88.431037902832
2485290000,-114.713302612305
2485300000,-88.9774475097656
2485310000,-117.933822631836
2485320000,-88.211540222168
2485330000,-98.6172027587891
2485340000,-87.9703903198242
2485350000,-103.94441986084
2485360000,-93.1482925415039
2485370000,-101.849990844727
2485380000,-90.1681747436523
2485390000,-92.4047317504883
2485400000,-89.0814437866211
2485410000,-102.556282043457
2485420000,-95.2294998168945
2485430000,-101.339859008789
2485440000,-93.4755249023438
2485450000,-106.150856018066
2485460000,-89.7530746459961
2485470000,-101.107559204102
2485480000,-91.6561660766602
2485490000,-96.4695587158203
2485500000,-91.7759399414063
2485510000,-103.094589233398
2485520000,-90.2898864746094
2485530000,-103.582122802734
2485540000,-94.8722076416016
2485550000,-99.8588180541992
2485560000,-90.9526596069336
2485570000,-107.310661315918
2485580000,-89.5783767700195
2485590000,-102.018211364746
2485600000,-93.5770721435547
2485610000,-116.201416015625
2485620000,-92.6968307495117
2485630000,-99.1493453979492
2485640000,-87.6083145141602
2485650000,-109.069664001465
2485660000,-93.1292266845703
2485670000,-98.9742126464844
2485680000,-91.1986236572266
2485690000,-107.588195800781
2485700000,-90.4591674804688
2485710000,-102.609748840332
2485720000,-89.5473556518555
2485730000,-101.010208129883
2485740000,-88.4776916503906
2485750000,-91.8755340576172
2485760000,-86.6272888183594
2485770000,-107.953826904297
2485780000,-86.326416015625
2485790000,-95.7021942138672
2485800000,-85.365966796875
2485810000,-96.5839309692383
2485820000,-84.8534774780273
